study,number,params_max_allowed_bout_overlap,params_max_bout_gap,params_prefilter_recipient_bouts,params_quantile_range_lower-approach,params_quantile_range_lower-chase,params_quantile_range_lower-dart_bite,params_quantile_range_lower-frontal_display,params_quantile_range_lower-lateral_display,params_quantile_range_lower-none,params_quantile_range_lower-quiver,params_quantile_range_upper-approach,params_quantile_range_upper-chase,params_quantile_range_upper-dart_bite,params_quantile_range_upper-frontal_display,params_quantile_range_upper-lateral_display,params_quantile_range_upper-none,params_quantile_range_upper-quiver,params_quantile_range_window_lower-approach,params_quantile_range_window_lower-chase,params_quantile_range_window_lower-dart_bite,params_quantile_range_window_lower-frontal_display,params_quantile_range_window_lower-lateral_display,params_quantile_range_window_lower-none,params_quantile_range_window_lower-quiver,params_quantile_range_window_upper-approach,params_quantile_range_window_upper-chase,params_quantile_range_window_upper-dart_bite,params_quantile_range_window_upper-frontal_display,params_quantile_range_window_upper-lateral_display,params_quantile_range_window_upper-none,params_quantile_range_window_upper-quiver,params_smoothing_function,params_smoothing_window-approach,params_smoothing_window-chase,params_smoothing_window-dart_bite,params_smoothing_window-frontal_display,params_smoothing_window-lateral_display,params_smoothing_window-none,params_smoothing_window-quiver,params_threshold-approach,params_threshold-chase,params_threshold-dart_bite,params_threshold-frontal_display,params_threshold-lateral_display,params_threshold-none,params_threshold-quiver,params_weight_max_probability,value
0,270,55,97,True,0.38584021697725307,0.027349346694118506,0.15962390649216254,0.3903398087940219,0.2966302511313496,0.22988358004344783,0.1297483286719587,0.9233923096736562,0.7836119833505142,0.633672711610653,0.5769327158548324,0.5896945568946631,0.8308531061659031,0.9570934372067336,90,6,6,76,22,22,28,18,40,82,66,44,8,0,median,46,90,74,76,50,78,32,0.2857001461320307,0.17871124430449278,0.5104454184384067,0.902144523162218,0.4724612498337657,0.3512394962222731,0.06107686852650344,0.7660893536010117,0.47044918776699546
0,271,56,96,True,0.3859272166988904,0.02510048841857857,0.15620862607158748,0.39441667658829255,0.2945306053084039,0.22438765287754286,0.1303486796412854,0.9263318658113091,0.8328588682163373,0.6282503258688767,0.5775062296883501,0.5951723200963627,0.8271093610933159,0.9548821729007141,90,4,34,74,22,24,28,22,46,82,66,44,8,0,median,46,90,74,76,34,78,32,0.1139281569944833,0.17857423917166976,0.5904241691113814,0.5881961484588605,0.3831283427336014,0.1320385051254083,0.05537581952186635,0.7706105775402603,0.4694054392759791
0,272,56,94,True,0.3806995097218127,0.029184184918249673,0.15746894353763394,0.39494671368280715,0.3005216307480737,0.22415728620093775,0.12756757548157724,0.9241198393725625,0.8356956351683515,0.6295473391473229,0.5747184221262478,0.588932983665395,0.8256434509364001,0.9546496410272928,80,8,34,76,22,24,28,20,40,82,66,44,8,0,median,46,90,72,76,50,78,32,0.11564951658220526,0.09668509882553172,0.5967694727973998,0.9073182391772854,0.4714240246430131,0.3481635762040343,0.05634721391070441,0.8370771183701211,0.4685881183130543
0,273,56,98,True,0.3843826527764468,0.0267250309929803,0.15844109628856465,0.4562616308353573,0.29085813984213044,0.2289307350956017,0.09513208282677241,0.9252027911696313,0.7831281241905856,0.6323926594595006,0.5700262192976047,0.5847539659848697,0.7867817531681638,0.9545586808070606,88,6,6,76,22,24,26,24,40,82,66,44,10,0,median,46,90,74,76,50,76,32,0.28067235367565274,0.10525302903237561,0.5084401185737196,0.5869702014874352,0.3910162309141669,0.13532672622350206,0.05367806037003756,0.7681635685093099,0.47171187444005164
0,274,55,93,True,0.386199953843087,0.02686775274780985,0.16082328946294722,0.39220685820949863,0.29381645379458826,0.2301354652486646,0.12896348154186513,0.9233766035788562,0.8272324156273743,0.6389124908787994,0.5768278305741921,0.5900447515045436,0.7848733644087507,0.9526369206895058,90,8,6,74,22,24,28,18,40,82,66,44,8,0,median,44,90,74,78,32,78,32,0.2796142885537422,0.0898335804752728,0.5812893457679917,0.8993019971794736,0.476943067440944,0.34990425764501026,0.05784872063299811,0.8319557980853869,0.465890006506313
0,275,56,96,True,0.3662021799235279,0.027134000606925248,0.16576500337684194,0.39255267724862203,0.2914471306278092,0.24966444393834583,0.08604245896517566,0.9203440069428327,0.8327907855710656,0.6376621446000397,0.5747804821566282,0.5882116730311487,0.8306244510206203,0.9566010939385041,90,28,34,74,20,26,12,20,68,82,66,44,8,0,median,46,78,74,80,34,78,32,0.2929839226349127,0.18328461879321073,0.5905533975444565,0.9064885388296191,0.47194641370568025,0.35301650628967274,0.03465217343448323,0.8370960699126934,0.46495821794765735
0,276,57,95,True,0.358517583751421,0.028538658340025745,0.19580611706235504,0.3913056055181773,0.2939148768979912,0.22613433283546588,0.08342392545677327,0.9263269291278909,0.7851988592537666,0.6271675622821821,0.5757755493720342,0.5926159203196412,0.8275401126228328,0.9549195569333028,88,6,6,74,20,16,26,24,68,84,78,44,8,0,median,46,88,72,76,50,80,32,0.2849386637314018,0.18550450789240044,0.5889143094031246,0.8931986323831534,0.4743169427249144,0.35009686246097305,0.05507799923972022,0.8407739674068945,0.46909236985161185
0,277,57,97,True,0.3622803438906177,0.029992147616374976,0.19058443851396506,0.46353540386782877,0.28156610656058895,0.23172319658539342,0.08134007766667861,0.8602662650713702,0.8253028929208791,0.6274562264035904,0.5671559270640817,0.5816620510343702,0.8265759146510125,0.9533175938260985,90,8,34,70,20,26,12,20,68,82,66,52,8,0,median,46,88,76,78,50,78,32,0.29296640306331617,0.7968250703473598,0.45794610407924785,0.9003263359590604,0.4705220261966702,0.34016491458004555,0.05416293966260416,0.8459347743628934,0.47260444407241015
0,278,56,95,True,0.3610305400722359,0.026113556774884472,0.15876212366916043,0.4573353807814643,0.2889184011610732,0.23065579947412945,0.13187434099460593,0.8650214261655976,0.8321714037329138,0.6283247802541942,0.5745789087491595,0.5845557755926367,0.8248404190156331,0.9562812525316166,88,8,34,70,22,26,12,20,68,82,78,52,8,0,median,46,78,74,76,34,78,32,0.21127561472854103,0.18374613543573842,0.4526598023133886,0.6135720307361235,0.47278431849470937,0.34667375904779735,0.05154428386116425,0.8396296633170708,0.4716389242285583
0,279,57,97,True,0.36462736643699856,0.027310846046523063,0.1939223374877043,0.46793227928122805,0.2744621846119485,0.23273133604209853,0.08438239573681768,0.9240302900105798,0.7855017400113321,0.6382588324791046,0.5728048698778337,0.5906153729401407,0.78813067946071,0.9219512511483492,90,8,34,70,20,26,28,20,68,82,78,44,8,0,median,46,78,74,76,34,78,32,0.19695652941814318,0.1832086670246672,0.45357511012809304,0.9018628026722368,0.7186408712769256,0.3426064580792799,0.05509097404752184,0.0607952762563431,0.46953631416242486
0,280,57,83,True,0.3580274719462047,0.027490701847881722,0.15951651329365388,0.39118890619284996,0.32781495835838065,0.22840156911844145,0.08374561649755981,0.9253104186264525,0.829994077288708,0.6287772342019661,0.5758501454819352,0.5914436011999853,0.8259083837502066,0.9546643771695369,90,6,6,74,20,26,28,20,68,82,78,44,8,0,median,46,78,76,76,34,80,32,0.19409467319152288,0.11637277167100096,0.45316248414123206,0.908361176459355,0.47225591190765903,0.34407231296583274,0.05115245316709889,0.05867969710615126,0.46761377933724607
0,281,56,96,True,0.3628707051092205,0.02771238127213671,0.1932062119504977,0.39270522434548844,0.28869824261574745,0.23267699395252214,0.1302289742516968,0.9236003298343113,0.8274409637507932,0.6287741871345357,0.5739630044652596,0.5879823318845592,0.7899245810952576,0.9215449911874631,88,6,34,74,20,26,28,20,40,82,78,44,8,0,median,46,78,76,76,50,78,32,0.2932294415372009,0.18659649993005153,0.5873580189879571,0.6126367763629021,0.47285255085671535,0.34651123920196425,0.05607008414252204,0.05881632574595406,0.46864093308953947
0,282,56,97,True,0.36268901210151605,0.028963511144056098,0.19375726646710056,0.4506359364376271,0.286633475091211,0.232843189234217,0.08652413198305868,0.9211592742842137,0.790765836508996,0.6324823549391133,0.5748464103523684,0.5935449801817166,0.8290675110603352,0.9587509394024595,90,6,34,74,20,26,28,20,46,82,78,52,8,0,median,46,88,74,76,50,76,32,0.2823740323510686,0.19138099297552186,0.5856806883082785,0.6325559630097204,0.46485621351455386,0.3496368616769206,0.056924255064632626,0.05724239030488062,0.4696482373643042
0,283,57,96,True,0.3593995023484041,0.02810575361502226,0.1586701030056426,0.44968770879735964,0.2871092957146594,0.23027957686097228,0.09193677906015436,0.8681917387845518,0.7990798096625389,0.6266999048434685,0.5735177122159697,0.5937183853087619,0.8333380049738451,0.9545908674867919,88,8,34,70,20,26,28,18,46,82,78,52,8,0,median,46,78,76,78,50,76,30,0.2847823863005735,0.18221916168559504,0.4538676925465623,0.616237828898108,0.38249982084255973,0.3431910297105062,0.055701305772078456,0.05093391325894817,0.47033326693082633
0,284,56,97,True,0.35763393860167003,0.03367559470779467,0.19835391007052486,0.3919562274714623,0.2914384904216309,0.22746971443598624,0.08327156860872555,0.8623130301955191,0.8014073507096989,0.6228505485413782,0.574293953257736,0.5894529910429618,0.7891681476942329,0.958166094704248,90,8,34,70,20,26,28,30,40,82,78,52,10,0,median,46,78,72,78,54,78,32,0.28993396414197625,0.19048936211115752,0.5882907166968141,0.6090653991596852,0.47827284392643454,0.3391047284963826,0.053431845769553156,0.054032849622072845,0.4695247889280981
0,285,57,96,True,0.3611960593888304,0.027673110788134152,0.1594707669819557,0.38932567465480067,0.2926382726916691,0.23296991659067154,0.08392099625979495,0.8613168598657439,0.8386918661960123,0.6337696263190455,0.5746390645114132,0.5907395256238286,0.8272403233011068,0.9559192771139187,88,6,36,80,20,18,28,22,46,82,78,52,6,0,median,46,88,74,76,50,78,32,0.2840163425556113,0.1004321030059496,0.5030133199358485,0.60658902167886,0.4716150469170392,0.3351663244499188,0.056052234904689094,0.055636448358872416,0.47063611836487623
0,286,56,97,True,0.3597765333458349,0.028402424292702518,0.19681718904721046,0.4537861025142656,0.28561503090856893,0.23320418622755362,0.08659213364919861,0.8665229426614773,0.8296290512038047,0.6300222651709475,0.5708551819101892,0.5911550905186327,0.8330597979601742,0.957487047692927,20,6,34,80,20,26,26,20,46,82,78,52,8,0,median,46,78,74,76,50,78,32,0.2802218047115352,0.09985000020512252,0.5896141250865615,0.6072307267294771,0.47692900159553947,0.12374345080674852,0.13287613989501276,0.049132210287775785,0.4708147745941521
0,287,56,97,True,0.42014321107393204,0.02390919904084865,0.1530665087043611,0.44834947621824245,0.294156341385312,0.15968631576714304,0.13144091436843344,0.8809420128719395,0.772203767306771,0.6284168236858374,0.5743017488031906,0.5909115330770975,0.8505633523315166,0.9188275059556572,20,6,36,70,20,18,28,66,46,82,78,52,8,0,median,46,78,74,76,50,78,32,0.28456076850343937,0.18633257903438127,0.5925461427414549,0.6375867243492953,0.4755027420303004,0.3419282851350655,0.058007880558243845,0.04371604697560106,0.4689694139464783
0,288,57,96,True,0.35737202522124956,0.02520526140947625,0.15826558528587537,0.47344269719606025,0.28643726250475954,0.23295761434991258,0.13514909133271927,0.9213734282048421,0.8313539322403214,0.6324028438345463,0.5763708610910255,0.5852653572555558,0.8307678905947882,0.9563900230052377,20,6,36,72,20,16,28,22,46,82,78,52,8,0,median,46,78,74,76,50,78,32,0.3016628960390283,0.11023327889801886,0.5023252258442021,0.646503496966637,0.47149914312067986,0.336604384231911,0.05867330754367217,0.03277129921624551,0.47015397572933404
0,289,55,97,True,0.3589976184305862,0.04349160514063646,0.19641191537779196,0.4551024045118122,0.2868343349100485,0.23343085708105638,0.08399023240235579,0.8737593063705762,0.8265491173014643,0.6336526486453485,0.5739519175757948,0.5820403732671883,0.8277570435882835,0.9574472444846547,90,8,34,70,20,26,28,22,76,82,64,52,8,0,median,46,78,74,76,80,78,32,0.29137269021339074,0.18490826273855285,0.4968200090569953,0.653337213765097,0.47790945179653305,0.3193428603548872,0.1305087559857607,0.03333318465750825,0.4733508063233519
0,290,56,95,True,0.36044899912062317,0.026744626209089965,0.19355123634913252,0.39761844261150214,0.28284157889324596,0.23112273527984412,0.13304974073294426,0.8679328891697577,0.8287889945843664,0.6288721728190193,0.5708270300164828,0.5788361516133477,0.830431592330789,0.9571616217472114,20,8,36,74,20,16,28,22,46,82,78,52,8,0,median,46,78,72,76,50,80,32,0.29084872694975406,0.17672945999969586,0.5059484135497001,0.6571035494761234,0.47520497824693575,0.12940188266292263,0.060140632229038204,0.06177040279359171,0.4721753728182406
0,291,56,96,True,0.35994385867742357,0.02712309355066468,0.1960285429124688,0.4471235054192535,0.2698755088525679,0.22625157662369835,0.0819129876668814,0.8693308988391885,0.773420263249858,0.6235962687742854,0.5755198721756306,0.5925900105839755,0.8298885497041967,0.9566571422198015,88,6,36,72,20,26,28,22,46,82,78,52,6,0,median,46,88,74,78,50,80,28,0.29597367652231743,0.18860924059181422,0.5909415208689992,0.658311868979806,0.4720521022233748,0.12384827996989622,0.05078795192527079,0.03925808948434216,0.47001949716840796
0,292,56,96,True,0.36014552563354885,0.028338597605162025,0.19228140177218742,0.37272900435893164,0.28671363326303756,0.23355592542013423,0.08711377431519618,0.8852313754255597,0.7733236413073916,0.63361744030926,0.5730281343744035,0.58614707287755,0.8307506943693277,0.918964985917786,80,6,36,72,20,18,28,20,68,82,64,52,6,0,median,46,78,74,76,80,78,28,0.29409028494198175,0.19169118821288927,0.5024824008727412,0.6406801065756706,0.47473319121913504,0.1332280240897759,0.13921315208671625,0.06508386062657415,0.4735570081943246
0,293,56,95,True,0.3604522054599189,0.030343585991628376,0.19262848124676568,0.37276976905156256,0.2914737138104076,0.17115821897261949,0.08691440059276768,0.9238677205812751,0.8331328886597337,0.6309351235569234,0.5734384198162202,0.594257454708696,0.8292688096878977,0.9604531989558114,80,6,36,70,20,16,28,20,76,80,64,52,6,0,median,44,88,74,76,44,78,28,0.28820991875765645,0.09434810576489452,0.5874147906429001,0.6601398781961144,0.3842097814965478,0.343687412935834,0.053976776970569254,0.058812832245616786,0.4675929534424985
0,294,57,95,True,0.4245905006052838,0.20383483102145508,0.19718709435611168,0.4732015261126765,0.28939335232788355,0.23341828294241726,0.13183516121093086,0.8669897636643137,0.8327216449670171,0.6313977207123194,0.5774149073472682,0.5931262358194569,0.8515712788452818,0.9616610570861706,88,6,58,74,20,16,28,20,46,80,78,42,6,0,median,46,78,72,76,44,78,32,0.28884642396874277,0.09276816167444654,0.5927438819096246,0.6576123579990878,0.4752530758134243,0.33996529738904385,0.05288668950517846,0.03336202078994311,0.4679187722838267
0,295,56,95,True,0.35753885095287885,0.2062700014298941,0.1925264082430996,0.39397423641918605,0.291373064435464,0.23079923954891723,0.08431678459078745,0.8826776722706846,0.833196381741303,0.62887834346128,0.5751535300662658,0.5922853803725362,0.8310045681318289,0.9193055441636294,80,4,36,74,20,16,28,20,46,80,78,42,6,0,median,46,78,72,80,80,78,28,0.2934186573447453,0.1879332690114099,0.5853517855406728,0.6547909028084891,0.3846468648982587,0.12591486317857947,0.04830196626521861,0.051044761814022524,0.47091668597993486
0,296,55,95,True,0.4197456001247605,0.029462323508517387,0.19246017756643485,0.3867725308029323,0.28446804236680645,0.23075644411065488,0.13543055333089987,0.8600352718040192,0.8258087580383644,0.6307269333130177,0.5753770625575907,0.5922569808062865,0.8292445676834429,0.957550006273837,80,6,36,80,20,16,28,20,46,80,34,52,8,0,median,46,88,74,76,44,80,28,0.2867607373182448,0.18724850771290572,0.49962908527108973,0.6436483124018941,0.486694012922898,0.14577236167948243,0.04731792182500557,0.06503839149019283,0.47136672906999066
0,297,57,64,True,0.42081505829830124,0.029483362279404353,0.19554402975442992,0.46497408094324044,0.29349889552090896,0.23440551534061413,0.13451723233815074,0.8681979927959147,0.8298033830922306,0.6291415588406848,0.5676143379251183,0.5935425558439789,0.8274798548000503,0.9583850225001691,88,8,36,80,20,26,28,22,76,80,78,52,6,0,median,46,88,74,78,80,78,30,0.28854757743826315,0.09033818566544596,0.49741795339232137,0.6493800551690301,0.4723436175523512,0.34121678281454965,0.05029523514524905,0.05770310186550685,0.4714350805691832
0,298,56,96,True,0.4289267245966894,0.21092421523672866,0.19458719755359022,0.4685655201505591,0.2872817668000157,0.2258033275199183,0.08532409975093054,0.8723486404681909,0.8294560446537861,0.6323304908213885,0.5730032446969349,0.5897641736866813,0.8296090357116158,0.9595047611295071,20,4,56,80,22,16,28,24,68,80,34,42,8,72,median,46,88,74,76,80,78,28,0.2838816106472114,0.1958224143813635,0.4953000159956286,0.6559934314786842,0.46727019357033295,0.3300518098390808,0.040267403251777314,0.06795628715938921,0.47239872983146275
0,299,57,97,True,0.418941883674824,0.2071150503395674,0.19580783084566253,0.39304641908736826,0.29316040130101073,0.23295002108607474,0.0880441818161656,0.8627546452301359,0.8359638410778435,0.63098873037567,0.5716773783488526,0.5884185087055617,0.8282942332049208,0.9558393969557705,20,8,36,80,20,16,28,22,46,80,64,52,8,72,median,44,78,74,76,54,78,32,0.20362540005011437,0.1908525046164114,0.5940583179558133,0.626397628716603,0.47463940247187897,0.14651855847243608,0.048547881863986925,0.04425458486100636,0.47088523210476485
0,300,56,94,True,0.3607468175150114,0.02612548522553393,0.1973572533737193,0.46846138618210326,0.28247641667749857,0.2336051049250751,0.08211825634588803,0.8756051906034872,0.83643773852689,0.6316860047526608,0.5718197127113815,0.5908543304210179,0.8297083870307208,0.9546749423604889,20,6,36,80,18,16,30,18,46,82,64,52,6,0,median,46,78,72,78,44,80,28,0.28171754795265297,0.18352342347817438,0.49811350355236633,0.6560865620435109,0.47374765597897023,0.33878183942200724,0.041838713956636214,0.06450669240667584,0.4703227849719961
0,301,55,98,True,0.3892571628070404,0.02648759591044754,0.15750269425700678,0.372699661560717,0.28584578011557865,0.23193456525777964,0.08940033753270651,0.8650640987926977,0.831318025985839,0.6345027392286878,0.5669056351642764,0.5884505033814628,0.8323766650432092,0.9219456658179123,20,6,36,80,20,16,30,20,76,82,64,52,8,0,median,46,78,76,76,44,80,28,0.29032124832950224,0.18845737728037595,0.501773453404095,0.6594921956614934,0.3787196359732257,0.1390865983355505,0.042797359649460076,0.06589989837851462,0.47072516379051627
0,302,56,97,True,0.42273003243833684,0.02768104217949169,0.20267269629204956,0.3890321128503772,0.2898959335732991,0.23186841144956227,0.08695138254686641,0.8824832780656381,0.8308480507342326,0.6371182559686827,0.5653564277432924,0.5892570685439383,0.8285330962336966,0.9589395131727875,18,6,36,74,20,16,12,20,46,80,76,50,8,0,median,44,78,74,78,44,80,28,0.28497905815471325,0.19647908568022704,0.6001697909303134,0.6563524706153485,0.4760035728479786,0.11258776676396859,0.050937450185170714,0.7685556021543389,0.4698924807270809
0,303,56,83,True,0.42327741280237147,0.20547856240317397,0.15592254275468154,0.3912069217556169,0.2840697076280497,0.2350917632584107,0.13473138947345822,0.8672140110214605,0.8373083368620153,0.6295274352419791,0.5712204882603649,0.5925253890279387,0.8313850215938947,0.9195594356796335,18,8,58,80,18,16,30,22,46,80,78,52,8,72,median,46,78,74,74,82,76,28,0.3001425524189793,0.19479388880736292,0.4936559022058739,0.6553576170548793,0.4772825230529404,0.14250698508562515,0.041760377609525536,0.06355173980333584,0.47288218700521456
